(1394, 10, 'Труд', 12, datetime.date(2019, 2, 28), 'Стр. 65, №5')
(1395, 33, 'Труд', 12, datetime.date(2020, 5, 8), 'Стр. 22, №78')
(1396, 39, 'Физика', 12, datetime.date(2020, 4, 7), 'Стр. 10, №46')
(1397, 19, 'Химия', 12, datetime.date(2020, 1, 15), 'Стр. 41, №47')
(1398, 44, 'Физкультура', 12, datetime.date(2020, 2, 14), 'Стр. 13, №85')
(1399, 30, 'Алгебра', 12, datetime.date(2019, 12, 5), 'Стр. 75, №29')
(1400, 22, 'Физкультура', 12, datetime.date(2020, 8, 24), 'Стр. 73, №73')
(1401, 38, 'Труд', 12, datetime.date(2019, 3, 16), 'Стр. 61, №26')
(1402, 24, 'Алгебра', 12, datetime.date(2020, 5, 25), 'Стр. 134, №83')
(1403, 3, 'Русский язык', 12, datetime.date(2019, 3, 19), 'Стр. 81, №23')
(1404, 15, 'Физика', 12, datetime.date(2019, 12, 28), 'Стр. 69, №64')
(1405, 9, 'Химия', 12, datetime.date(2020, 12, 6), 'Стр. 111, №46')
(1406, 10, 'Геометрия', 12, datetime.date(2019, 12, 25), 'Стр. 73, №5')
(1407, 28, 'Химия', 12, datetime.date(2020, 9, 4), 'Стр. 54, №42')
(1408, 20, 'Труд', 12, datetime.date(2020, 3, 14), 'Стр. 109, №70')
(1409, 18, 'Литература', 12, datetime.date(2020, 5, 23), 'Стр. 122, №65')
(1410, 23, 'ОБЖ', 12, datetime.date(2020, 5, 24), 'Стр. 16, №18')
(1411, 42, 'Физкультура', 12, datetime.date(2020, 2, 28), 'Стр. 95, №21')
(1412, 44, 'Геометрия', 12, datetime.date(2020, 1, 21), 'Стр. 109, №29')
(1413, 39, 'Физика', 12, datetime.date(2020, 9, 5), 'Стр. 137, №19')
(1414, 36, 'Химия', 12, datetime.date(2020, 8, 13), 'Стр. 82, №82')
(1415, 38, 'Физика', 12, datetime.date(2019, 5, 11), 'Стр. 147, №66')
(1416, 47, 'Физкультура', 12, datetime.date(2019, 7, 4), 'Стр. 146, №12')
(1417, 4, 'Русский язык', 12, datetime.date(2019, 1, 16), 'Стр. 44, №81')
(1418, 41, 'Труд', 12, datetime.date(2019, 11, 11), 'Стр. 128, №58')
(1419, 4, 'Геометрия', 12, datetime.date(2019, 1, 12), 'Стр. 16, №14')
(1420, 3, 'Геометрия', 12, datetime.date(2020, 11, 26), 'Стр. 76, №9')
(1421, 4, 'Химия', 12, datetime.date(2020, 6, 4), 'Стр. 16, №14')
(1422, 4, 'Физика', 12, datetime.date(2019, 5, 27), 'Стр. 66, №5')
(1423, 17, 'Химия', 12, datetime.date(2019, 9, 3), 'Стр. 109, №9')
(1424, 21, 'Труд', 12, datetime.date(2020, 9, 1), 'Стр. 61, №46')
(1425, 10, 'Физика', 12, datetime.date(2019, 6, 12), 'Стр. 12, №76')
(1426, 12, 'Физкультура', 12, datetime.date(2020, 7, 24), 'Стр. 128, №89')
(1427, 30, 'Физкультура', 12, datetime.date(2020, 8, 16), 'Стр. 99, №74')
(1428, 6, 'Труд', 12, datetime.date(2020, 3, 25), 'Стр. 60, №48')
(1429, 10, 'Химия', 12, datetime.date(2020, 4, 5), 'Стр. 145, №68')
(1430, 18, 'Физика', 12, datetime.date(2019, 10, 3), 'Стр. 62, №30')
(1431, 19, 'Химия', 12, datetime.date(2020, 11, 9), 'Стр. 33, №55')
(1432, 6, 'Алгебра', 12, datetime.date(2020, 11, 13), 'Стр. 12, №82')
(1433, 1, 'Геометрия', 12, datetime.date(2019, 4, 3), 'Стр. 85, №50')
(1434, 24, 'Литература', 12, datetime.date(2019, 10, 8), 'Стр. 29, №10')
(1435, 14, 'Литература', 12, datetime.date(2019, 10, 10), 'Стр. 116, №89')
(1436, 2, 'Литература', 12, datetime.date(2020, 1, 23), 'Стр. 70, №13')
(1437, 4, 'Литература', 12, datetime.date(2020, 4, 6), 'Стр. 124, №69')
(1438, 25, 'Физика', 12, datetime.date(2019, 5, 3), 'Стр. 6, №80')
(1439, 15, 'Труд', 12, datetime.date(2019, 7, 28), 'Стр. 60, №17')
(1440, 14, 'Труд', 12, datetime.date(2020, 5, 15), 'Стр. 142, №20')
(1441, 28, 'Физкультура', 13, datetime.date(2019, 6, 10), 'Стр. 55, №67')
(1442, 33, 'Геометрия', 13, datetime.date(2020, 2, 18), 'Стр. 144, №81')
(1443, 14, 'Физика', 13, datetime.date(2019, 4, 18), 'Стр. 101, №64')
(1444, 11, 'Физкультура', 13, datetime.date(2020, 8, 21), 'Стр. 86, №3')
(1445, 41, 'Труд', 13, datetime.date(2020, 11, 9), 'Стр. 33, №4')
(1446, 40, 'Литература', 13, datetime.date(2019, 7, 11), 'Стр. 66, №36')
(1447, 39, 'Алгебра', 13, datetime.date(2020, 9, 3), 'Стр. 60, №71')
(1448, 46, 'ОБЖ', 13, datetime.date(2020, 2, 7), 'Стр. 67, №64')
(1449, 21, 'ОБЖ', 13, datetime.date(2019, 2, 20), 'Стр. 132, №76')
(1450, 9, 'Алгебра', 13, datetime.date(2020, 11, 23), 'Стр. 67, №36')
(1451, 18, 'Труд', 13, datetime.date(2020, 10, 21), 'Стр. 30, №27')
(1452, 3, 'Русский язык', 13, datetime.date(2020, 7, 4), 'Стр. 43, №16')
(1453, 36, 'ОБЖ', 13, datetime.date(2019, 9, 12), 'Стр. 42, №81')
(1454, 23, 'Русский язык', 13, datetime.date(2020, 2, 7), 'Стр. 88, №62')
(1455, 44, 'Химия', 13, datetime.date(2020, 6, 5), 'Стр. 91, №70')
(1456, 15, 'Литература', 13, datetime.date(2019, 2, 16), 'Стр. 44, №77')
(1457, 44, 'Физика', 13, datetime.date(2019, 2, 23), 'Стр. 90, №89')
(1458, 46, 'Алгебра', 13, datetime.date(2020, 12, 28), 'Стр. 88, №26')
(1459, 32, 'Химия', 13, datetime.date(2019, 10, 9), 'Стр. 37, №54')
(1460, 5, 'Литература', 13, datetime.date(2019, 8, 23), 'Стр. 115, №47')
(1461, 35, 'Алгебра', 13, datetime.date(2020, 8, 5), 'Стр. 2, №76')
(1462, 35, 'Труд', 13, datetime.date(2019, 3, 22), 'Стр. 100, №56')
(1463, 27, 'Литература', 13, datetime.date(2019, 5, 25), 'Стр. 70, №21')
(1464, 6, 'Физика', 13, datetime.date(2019, 6, 5), 'Стр. 26, №37')
(1465, 34, 'Химия', 13, datetime.date(2020, 1, 28), 'Стр. 67, №84')
(1466, 2, 'Литература', 13, datetime.date(2019, 3, 8), 'Стр. 65, №58')
(1467, 20, 'Русский язык', 13, datetime.date(2019, 2, 2), 'Стр. 27, №73')
(1468, 4, 'Алгебра', 13, datetime.date(2019, 9, 16), 'Стр. 42, №20')
(1469, 5, 'Русский язык', 13, datetime.date(2019, 7, 16), 'Стр. 118, №33')
(1470, 39, 'Труд', 13, datetime.date(2020, 4, 6), 'Стр. 41, №22')
(1471, 35, 'Труд', 13, datetime.date(2020, 9, 7), 'Стр. 85, №7')
(1472, 32, 'Физика', 13, datetime.date(2019, 5, 15), 'Стр. 83, №76')
(1473, 21, 'Алгебра', 13, datetime.date(2019, 5, 21), 'Стр. 19, №10')
(1474, 34, 'Литература', 13, datetime.date(2019, 8, 18), 'Стр. 107, №49')
(1475, 3, 'Физкультура', 13, datetime.date(2020, 7, 16), 'Стр. 112, №41')
(1476, 14, 'ОБЖ', 13, datetime.date(2019, 3, 17), 'Стр. 15, №1')
(1477, 33, 'Труд', 13, datetime.date(2020, 5, 11), 'Стр. 37, №15')
(1478, 14, 'Труд', 13, datetime.date(2020, 11, 27), 'Стр. 124, №30')
(1479, 37, 'Физкультура', 13, datetime.date(2020, 9, 26), 'Стр. 63, №44')
(1480, 37, 'Русский язык', 13, datetime.date(2020, 5, 1), 'Стр. 117, №88')
(1481, 15, 'Труд', 13, datetime.date(2020, 2, 26), 'Стр. 35, №26')
(1482, 42, 'ОБЖ', 13, datetime.date(2019, 5, 9), 'Стр. 83, №27')
(1483, 25, 'Алгебра', 13, datetime.date(2020, 4, 12), 'Стр. 93, №12')
(1484, 17, 'Труд', 13, datetime.date(2019, 2, 13), 'Стр. 126, №73')
(1485, 36, 'Алгебра', 13, datetime.date(2019, 3, 13), 'Стр. 15, №33')
(1486, 41, 'Труд', 13, datetime.date(2020, 5, 18), 'Стр. 140, №61')
(1487, 26, 'Физкультура', 13, datetime.date(2019, 9, 24), 'Стр. 54, №36')
(1488, 45, 'Литература', 13, datetime.date(2020, 5, 20), 'Стр. 12, №54')
(1489, 31, 'Физкультура', 13, datetime.date(2019, 1, 21), 'Стр. 77, №18')
(1490, 10, 'Химия', 13, datetime.date(2019, 10, 7), 'Стр. 102, №55')
(1491, 29, 'Литература', 13, datetime.date(2019, 7, 2), 'Стр. 92, №3')
(1492, 11, 'Физкультура', 13, datetime.date(2020, 9, 24), 'Стр. 65, №79')
(1493, 37, 'Физика', 13, datetime.date(2019, 12, 5), 'Стр. 9, №56')
(1494, 28, 'ОБЖ', 13, datetime.date(2020, 5, 24), 'Стр. 70, №66')
(1495, 26, 'Физкультура', 13, datetime.date(2020, 5, 20), 'Стр. 20, №57')
(1496, 45, 'Геометрия', 13, datetime.date(2020, 6, 25), 'Стр. 148, №10')
(1497, 42, 'Геометрия', 13, datetime.date(2019, 6, 25), 'Стр. 126, №57')
(1498, 38, 'Труд', 13, datetime.date(2019, 6, 5), 'Стр. 89, №40')
(1499, 32, 'Русский язык', 13, datetime.date(2020, 1, 8), 'Стр. 54, №67')
(1500, 35, 'Физкультура', 13, datetime.date(2020, 9, 22), 'Стр. 100, №48')
(1501, 27, 'ОБЖ', 13, datetime.date(2019, 6, 3), 'Стр. 142, №60')
(1502, 14, 'Русский язык', 13, datetime.date(2020, 7, 13), 'Стр. 144, №54')
(1503, 11, 'Русский язык', 13, datetime.date(2020, 9, 10), 'Стр. 6, №86')
(1504, 19, 'Физика', 13, datetime.date(2019, 1, 15), 'Стр. 57, №68')
(1505, 44, 'Физика', 13, datetime.date(2020, 11, 28), 'Стр. 20, №9')
(1506, 41, 'Литература', 13, datetime.date(2020, 9, 20), 'Стр. 27, №88')
(1507, 5, 'Алгебра', 13, datetime.date(2020, 12, 16), 'Стр. 39, №41')
(1508, 24, 'Русский язык', 13, datetime.date(2020, 7, 11), 'Стр. 121, №5')
(1509, 3, 'Геометрия', 13, datetime.date(2020, 6, 6), 'Стр. 89, №15')
(1510, 6, 'Русский язык', 13, datetime.date(2019, 9, 9), 'Стр. 22, №3')
(1511, 20, 'ОБЖ', 13, datetime.date(2019, 4, 14), 'Стр. 106, №29')
(1512, 38, 'Труд', 13, datetime.date(2019, 8, 9), 'Стр. 33, №13')
(1513, 35, 'Геометрия', 13, datetime.date(2019, 5, 3), 'Стр. 134, №2')
(1514, 17, 'Труд', 13, datetime.date(2019, 2, 12), 'Стр. 129, №44')
(1515, 38, 'Физкультура', 13, datetime.date(2019, 3, 1), 'Стр. 64, №50')
(1516, 5, 'Литература', 13, datetime.date(2020, 12, 27), 'Стр. 133, №42')
(1517, 39, 'Физика', 13, datetime.date(2019, 7, 28), 'Стр. 69, №39')
(1518, 17, 'Геометрия', 13, datetime.date(2019, 1, 11), 'Стр. 149, №88')
(1519, 41, 'Химия', 13, datetime.date(2020, 10, 3), 'Стр. 45, №4')
(1520, 26, 'Русский язык', 13, datetime.date(2020, 2, 13), 'Стр. 91, №33')
(1521, 42, 'Химия', 13, datetime.date(2020, 1, 22), 'Стр. 12, №76')
(1522, 43, 'Труд', 13, datetime.date(2020, 1, 2), 'Стр. 101, №40')
(1523, 26, 'Химия', 13, datetime.date(2019, 1, 10), 'Стр. 80, №20')
(1524, 7, 'Алгебра', 13, datetime.date(2020, 10, 25), 'Стр. 143, №4')
(1525, 8, 'Алгебра', 13, datetime.date(2019, 7, 11), 'Стр. 146, №57')
(1526, 44, 'Физкультура', 13, datetime.date(2019, 9, 6), 'Стр. 85, №32')
(1527, 17, 'Химия', 13, datetime.date(2019, 2, 27), 'Стр. 146, №88')
(1528, 37, 'Алгебра', 13, datetime.date(2020, 8, 11), 'Стр. 135, №42')
(1529, 43, 'ОБЖ', 13, datetime.date(2020, 4, 27), 'Стр. 77, №69')
(1530, 30, 'Геометрия', 13, datetime.date(2020, 5, 25), 'Стр. 36, №10')
(1531, 11, 'Геометрия', 13, datetime.date(2020, 7, 25), 'Стр. 33, №84')
(1532, 42, 'Физика', 13, datetime.date(2019, 10, 21), 'Стр. 63, №64')
(1533, 9, 'Труд', 13, datetime.date(2020, 9, 7), 'Стр. 55, №34')
(1534, 12, 'Труд', 13, datetime.date(2019, 9, 25), 'Стр. 64, №80')
(1535, 1, 'Физкультура', 13, datetime.date(2019, 9, 27), 'Стр. 141, №56')
(1536, 30, 'Геометрия', 13, datetime.date(2020, 5, 18), 'Стр. 87, №80')
(1537, 28, 'Алгебра', 13, datetime.date(2020, 4, 15), 'Стр. 14, №44')
(1538, 2, 'Литература', 13, datetime.date(2020, 11, 6), 'Стр. 27, №26')
(1539, 5, 'Литература', 13, datetime.date(2020, 5, 6), 'Стр. 69, №59')
(1540, 39, 'Алгебра', 13, datetime.date(2019, 5, 5), 'Стр. 30, №68')
(1541, 7, 'Русский язык', 13, datetime.date(2020, 11, 23), 'Стр. 116, №9')
(1542, 47, 'ОБЖ', 13, datetime.date(2019, 4, 19), 'Стр. 141, №90')
(1543, 2, 'Химия', 13, datetime.date(2019, 8, 24), 'Стр. 31, №89')
(1544, 35, 'Физкультура', 13, datetime.date(2020, 10, 6), 'Стр. 12, №61')
(1545, 12, 'Алгебра', 13, datetime.date(2019, 1, 8), 'Стр. 9, №50')
(1546, 24, 'Физкультура', 13, datetime.date(2020, 12, 26), 'Стр. 30, №9')
(1547, 2, 'Алгебра', 13, datetime.date(2019, 3, 2), 'Стр. 128, №32')
(1548, 14, 'Физкультура', 13, datetime.date(2019, 11, 23), 'Стр. 98, №90')
(1549, 17, 'ОБЖ', 13, datetime.date(2020, 5, 19), 'Стр. 112, №56')
(1550, 30, 'Литература', 13, datetime.date(2020, 12, 8), 'Стр. 10, №44')
(1551, 27, 'Труд', 13, datetime.date(2019, 4, 18), 'Стр. 138, №35')
(1552, 25, 'Физкультура', 13, datetime.date(2019, 3, 12), 'Стр. 76, №36')
(1553, 2, 'Алгебра', 13, datetime.date(2020, 6, 2), 'Стр. 81, №50')
(1554, 12, 'Русский язык', 13, datetime.date(2019, 4, 23), 'Стр. 113, №56')
(1555, 28, 'Физкультура', 13, datetime.date(2019, 2, 8), 'Стр. 9, №9')
(1556, 16, 'Труд', 13, datetime.date(2019, 8, 21), 'Стр. 74, №8')
(1557, 44, 'ОБЖ', 13, datetime.date(2019, 1, 21), 'Стр. 139, №67')
(1558, 17, 'Химия', 13, datetime.date(2020, 5, 19), 'Стр. 135, №45')
(1559, 44, 'Русский язык', 13, datetime.date(2019, 11, 9), 'Стр. 21, №64')
(1560, 42, 'Физика', 13, datetime.date(2020, 7, 1), 'Стр. 119, №6')
(1561, 35, 'Алгебра', 14, datetime.date(2020, 11, 10), 'Стр. 26, №15')
(1562, 8, 'Физика', 14, datetime.date(2020, 11, 11), 'Стр. 148, №11')
(1563, 41, 'ОБЖ', 14, datetime.date(2020, 8, 26), 'Стр. 120, №13')
(1564, 23, 'ОБЖ', 14, datetime.date(2019, 5, 11), 'Стр. 105, №57')
(1565, 38, 'Литература', 14, datetime.date(2019, 8, 9), 'Стр. 41, №42')
(1566, 1, 'Труд', 14, datetime.date(2019, 3, 5), 'Стр. 26, №65')
(1567, 23, 'Физика', 14, datetime.date(2020, 3, 11), 'Стр. 90, №12')
(1568, 27, 'Геометрия', 14, datetime.date(2020, 2, 18), 'Стр. 27, №74')
(1569, 6, 'Труд', 14, datetime.date(2019, 7, 26), 'Стр. 9, №52')
(1570, 9, 'Русский язык', 14, datetime.date(2020, 3, 1), 'Стр. 7, №79')
(1571, 2, 'ОБЖ', 14, datetime.date(2019, 5, 12), 'Стр. 111, №89')
(1572, 16, 'Физкультура', 14, datetime.date(2020, 7, 24), 'Стр. 31, №33')
(1573, 14, 'Химия', 14, datetime.date(2020, 10, 3), 'Стр. 86, №19')
(1574, 15, 'Русский язык', 14, datetime.date(2019, 11, 6), 'Стр. 150, №30')
(1575, 3, 'Физика', 14, datetime.date(2020, 2, 16), 'Стр. 100, №72')
(1576, 33, 'ОБЖ', 14, datetime.date(2019, 8, 4), 'Стр. 127, №27')
(1577, 23, 'Труд', 14, datetime.date(2020, 1, 27), 'Стр. 56, №83')
(1578, 23, 'Химия', 14, datetime.date(2019, 4, 1), 'Стр. 141, №48')
(1579, 43, 'Геометрия', 14, datetime.date(2019, 9, 8), 'Стр. 115, №33')
(1580, 32, 'ОБЖ', 14, datetime.date(2020, 7, 1), 'Стр. 128, №30')
(1581, 29, 'Алгебра', 14, datetime.date(2020, 8, 10), 'Стр. 9, №56')
(1582, 1, 'ОБЖ', 14, datetime.date(2019, 5, 18), 'Стр. 11, №25')
(1583, 44, 'Русский язык', 14, datetime.date(2019, 10, 12), 'Стр. 13, №17')
(1584, 3, 'Физкультура', 14, datetime.date(2019, 10, 17), 'Стр. 104, №39')
(1585, 32, 'Труд', 14, datetime.date(2019, 10, 23), 'Стр. 4, №42')
(1586, 19, 'ОБЖ', 14, datetime.date(2019, 8, 18), 'Стр. 60, №50')
(1587, 39, 'Химия', 14, datetime.date(2019, 3, 21), 'Стр. 142, №13')
(1588, 28, 'ОБЖ', 14, datetime.date(2019, 12, 20), 'Стр. 126, №41')
(1589, 2, 'Физкультура', 14, datetime.date(2019, 12, 25), 'Стр. 115, №31')
(1590, 5, 'Алгебра', 14, datetime.date(2020, 1, 26), 'Стр. 150, №27')
(1591, 37, 'Физика', 14, datetime.date(2019, 1, 3), 'Стр. 80, №89')
(1592, 43, 'Химия', 14, datetime.date(2019, 12, 25), 'Стр. 93, №48')
(1593, 9, 'ОБЖ', 14, datetime.date(2020, 1, 16), 'Стр. 66, №8')
(1594, 22, 'Русский язык', 14, datetime.date(2019, 10, 22), 'Стр. 4, №55')
(1595, 46, 'Труд', 14, datetime.date(2020, 10, 7), 'Стр. 65, №43')
(1596, 17, 'ОБЖ', 14, datetime.date(2019, 10, 5), 'Стр. 5, №49')
(1597, 34, 'Химия', 14, datetime.date(2020, 9, 26), 'Стр. 139, №1')
(1598, 42, 'Физкультура', 14, datetime.date(2019, 8, 17), 'Стр. 93, №38')
(1599, 22, 'Геометрия', 14, datetime.date(2019, 11, 5), 'Стр. 118, №27')
(1600, 10, 'Алгебра', 14, datetime.date(2020, 1, 12), 'Стр. 58, №60')
(1601, 31, 'ОБЖ', 14, datetime.date(2019, 4, 12), 'Стр. 61, №24')
(1602, 32, 'Химия', 14, datetime.date(2019, 7, 23), 'Стр. 24, №68')
(1603, 35, 'Алгебра', 14, datetime.date(2019, 4, 8), 'Стр. 75, №31')
(1604, 30, 'Химия', 14, datetime.date(2020, 8, 9), 'Стр. 61, №36')
(1605, 7, 'Труд', 14, datetime.date(2019, 2, 24), 'Стр. 48, №65')
(1606, 6, 'Русский язык', 14, datetime.date(2020, 9, 11), 'Стр. 29, №43')
(1607, 15, 'Физкультура', 14, datetime.date(2020, 12, 9), 'Стр. 79, №33')
(1608, 29, 'Литература', 14, datetime.date(2019, 12, 7), 'Стр. 52, №74')
(1609, 34, 'Алгебра', 14, datetime.date(2020, 10, 16), 'Стр. 116, №75')
(1610, 42, 'Труд', 14, datetime.date(2020, 1, 27), 'Стр. 36, №77')
(1611, 17, 'Физика', 14, datetime.date(2020, 7, 7), 'Стр. 82, №27')
(1612, 35, 'ОБЖ', 14, datetime.date(2019, 7, 2), 'Стр. 88, №2')
(1613, 4, 'ОБЖ', 14, datetime.date(2019, 9, 15), 'Стр. 80, №8')
(1614, 22, 'Русский язык', 14, datetime.date(2020, 9, 3), 'Стр. 24, №15')
(1615, 47, 'Русский язык', 14, datetime.date(2020, 8, 25), 'Стр. 109, №51')
(1616, 17, 'Русский язык', 14, datetime.date(2020, 7, 20), 'Стр. 97, №47')
(1617, 12, 'Русский язык', 14, datetime.date(2020, 2, 2), 'Стр. 129, №85')
(1618, 20, 'Химия', 14, datetime.date(2020, 9, 15), 'Стр. 128, №80')
(1619, 40, 'Химия', 14, datetime.date(2020, 1, 25), 'Стр. 34, №74')
(1620, 20, 'Литература', 14, datetime.date(2020, 11, 5), 'Стр. 1, №59')
(1621, 36, 'Труд', 14, datetime.date(2020, 7, 6), 'Стр. 97, №5')
(1622, 4, 'Алгебра', 14, datetime.date(2020, 8, 6), 'Стр. 33, №33')
(1623, 34, 'Физика', 14, datetime.date(2020, 9, 16), 'Стр. 124, №64')
(1624, 24, 'Алгебра', 14, datetime.date(2019, 6, 6), 'Стр. 77, №37')
(1625, 20, 'Русский язык', 14, datetime.date(2020, 5, 5), 'Стр. 104, №52')
(1626, 40, 'Русский язык', 14, datetime.date(2019, 2, 24), 'Стр. 143, №51')
(1627, 41, 'Химия', 14, datetime.date(2019, 2, 10), 'Стр. 11, №25')
(1628, 9, 'Труд', 14, datetime.date(2019, 3, 20), 'Стр. 146, №12')
(1629, 13, 'Геометрия', 14, datetime.date(2020, 9, 9), 'Стр. 43, №2')
(1630, 27, 'Русский язык', 14, datetime.date(2020, 2, 14), 'Стр. 5, №15')
(1631, 6, 'Физкультура', 14, datetime.date(2019, 1, 16), 'Стр. 47, №87')
(1632, 21, 'Физкультура', 14, datetime.date(2020, 1, 23), 'Стр. 139, №41')
(1633, 29, 'Алгебра', 14, datetime.date(2019, 1, 26), 'Стр. 109, №85')
(1634, 14, 'Физика', 14, datetime.date(2019, 8, 12), 'Стр. 13, №6')
(1635, 37, 'Физика', 14, datetime.date(2019, 10, 4), 'Стр. 40, №20')
(1636, 3, 'Русский язык', 14, datetime.date(2020, 8, 17), 'Стр. 64, №15')
(1637, 6, 'Физика', 14, datetime.date(2020, 9, 2), 'Стр. 121, №43')
(1638, 42, 'Химия', 14, datetime.date(2020, 3, 2), 'Стр. 34, №45')
(1639, 8, 'Химия', 14, datetime.date(2020, 9, 17), 'Стр. 34, №21')
(1640, 14, 'Алгебра', 14, datetime.date(2019, 6, 12), 'Стр. 90, №35')
(1641, 10, 'ОБЖ', 14, datetime.date(2019, 6, 16), 'Стр. 38, №42')
(1642, 35, 'Алгебра', 14, datetime.date(2019, 11, 1), 'Стр. 78, №83')
(1643, 28, 'Физкультура', 14, datetime.date(2020, 10, 3), 'Стр. 94, №55')
(1644, 44, 'Геометрия', 14, datetime.date(2020, 8, 26), 'Стр. 77, №66')
(1645, 35, 'Физкультура', 14, datetime.date(2020, 2, 9), 'Стр. 149, №15')
(1646, 19, 'ОБЖ', 14, datetime.date(2019, 11, 14), 'Стр. 59, №90')
(1647, 31, 'Русский язык', 14, datetime.date(2020, 5, 15), 'Стр. 2, №19')
(1648, 43, 'Алгебра', 14, datetime.date(2020, 11, 7), 'Стр. 41, №62')
(1649, 39, 'Физкультура', 14, datetime.date(2019, 3, 28), 'Стр. 31, №29')
(1650, 30, 'Физика', 14, datetime.date(2019, 2, 25), 'Стр. 145, №5')
(1651, 8, 'Русский язык', 14, datetime.date(2019, 12, 21), 'Стр. 123, №32')
(1652, 12, 'Физика', 14, datetime.date(2020, 1, 5), 'Стр. 66, №37')
(1653, 39, 'Труд', 14, datetime.date(2019, 9, 5), 'Стр. 41, №32')
(1654, 31, 'Геометрия', 14, datetime.date(2020, 10, 25), 'Стр. 107, №34')
(1655, 22, 'Труд', 14, datetime.date(2019, 6, 25), 'Стр. 134, №37')
(1656, 36, 'Физика', 14, datetime.date(2019, 6, 24), 'Стр. 54, №80')
(1657, 43, 'Геометрия', 14, datetime.date(2020, 1, 22), 'Стр. 4, №40')
(1658, 4, 'Химия', 14, datetime.date(2020, 6, 25), 'Стр. 101, №15')
(1659, 33, 'Химия', 14, datetime.date(2020, 2, 7), 'Стр. 143, №66')
(1660, 14, 'Русский язык', 14, datetime.date(2019, 6, 8), 'Стр. 103, №78')
(1661, 18, 'Физкультура', 14, datetime.date(2019, 8, 15), 'Стр. 80, №21')
(1662, 11, 'Литература', 14, datetime.date(2020, 3, 18), 'Стр. 137, №70')
(1663, 32, 'Химия', 14, datetime.date(2020, 7, 2), 'Стр. 114, №48')
(1664, 40, 'Физкультура', 14, datetime.date(2020, 3, 15), 'Стр. 129, №28')
(1665, 45, 'Русский язык', 14, datetime.date(2019, 2, 2), 'Стр. 31, №17')
(1666, 47, 'Геометрия', 14, datetime.date(2020, 3, 23), 'Стр. 70, №72')
(1667, 16, 'Физика', 14, datetime.date(2020, 12, 21), 'Стр. 33, №34')
(1668, 9, 'Труд', 14, datetime.date(2020, 3, 2), 'Стр. 85, №24')
(1669, 6, 'Литература', 14, datetime.date(2020, 12, 26), 'Стр. 44, №6')
(1670, 23, 'Физика', 14, datetime.date(2019, 5, 10), 'Стр. 124, №61')
(1671, 38, 'Геометрия', 14, datetime.date(2020, 9, 7), 'Стр. 117, №82')
(1672, 39, 'Физкультура', 14, datetime.date(2019, 8, 26), 'Стр. 47, №76')
(1673, 30, 'ОБЖ', 14, datetime.date(2020, 5, 16), 'Стр. 115, №47')
(1674, 28, 'Геометрия', 14, datetime.date(2020, 2, 9), 'Стр. 101, №14')
(1675, 23, 'Физкультура', 14, datetime.date(2019, 12, 25), 'Стр. 19, №46')
(1676, 19, 'Химия', 14, datetime.date(2020, 11, 10), 'Стр. 131, №59')
(1677, 30, 'ОБЖ', 14, datetime.date(2019, 8, 14), 'Стр. 12, №81')
(1678, 23, 'Литература', 14, datetime.date(2019, 9, 23), 'Стр. 121, №61')
(1679, 39, 'Литература', 14, datetime.date(2020, 6, 25), 'Стр. 12, №85')
(1680, 33, 'Химия', 14, datetime.date(2019, 9, 26), 'Стр. 122, №48')
(1681, 14, 'Геометрия', 15, datetime.date(2019, 2, 18), 'Стр. 31, №44')
(1682, 47, 'Физика', 15, datetime.date(2019, 8, 27), 'Стр. 72, №27')
(1683, 20, 'Геометрия', 15, datetime.date(2019, 1, 9), 'Стр. 2, №9')
(1684, 43, 'Русский язык', 15, datetime.date(2020, 3, 11), 'Стр. 122, №76')
(1685, 46, 'Физкультура', 15, datetime.date(2019, 9, 21), 'Стр. 39, №45')
(1686, 14, 'Химия', 15, datetime.date(2020, 3, 7), 'Стр. 38, №16')
(1687, 37, 'Алгебра', 15, datetime.date(2020, 12, 8), 'Стр. 19, №50')
(1688, 19, 'Литература', 15, datetime.date(2019, 3, 12), 'Стр. 84, №50')
(1689, 37, 'ОБЖ', 15, datetime.date(2020, 9, 4), 'Стр. 138, №58')
(1690, 5, 'Труд', 15, datetime.date(2020, 3, 12), 'Стр. 19, №44')
(1691, 20, 'Алгебра', 15, datetime.date(2020, 2, 23), 'Стр. 68, №28')
(1692, 35, 'Физика', 15, datetime.date(2019, 7, 13), 'Стр. 70, №51')
(1693, 31, 'Алгебра', 15, datetime.date(2020, 7, 11), 'Стр. 82, №22')
(1694, 9, 'Литература', 15, datetime.date(2020, 12, 13), 'Стр. 41, №39')
(1695, 28, 'ОБЖ', 15, datetime.date(2020, 11, 22), 'Стр. 108, №24')
(1696, 9, 'ОБЖ', 15, datetime.date(2020, 3, 12), 'Стр. 30, №9')
(1697, 10, 'Физика', 15, datetime.date(2019, 12, 3), 'Стр. 55, №55')
(1698, 13, 'Химия', 15, datetime.date(2020, 5, 24), 'Стр. 132, №59')
(1699, 26, 'Русский язык', 15, datetime.date(2020, 3, 9), 'Стр. 117, №42')
(1700, 4, 'Труд', 15, datetime.date(2020, 6, 12), 'Стр. 22, №60')
(1701, 39, 'Геометрия', 15, datetime.date(2020, 3, 7), 'Стр. 49, №43')
(1702, 6, 'Литература', 15, datetime.date(2020, 5, 28), 'Стр. 107, №10')
